ID,Title,Author(s),Source,Journal,Language(s),Publication year,PID_limpo,URL_PT,Titulo_PT,Resumo_PT,Palavras_Chave_PT,status,fonte_extracao,url_acedida
S0303-76572022000100203-scl,Estresse no trabalho e níveis de hemoglobina glicada: o papel da escolaridade. Dados da linha de base do Estudo Longitudinal de Saúde do Adulto (ELSA-Brasil),"Santos, Raíla de Souza, Griep, Rosane Harter, Fonseca, Maria de Jesus Mendes da, Chor, Dóra, Santos, Itamar Souza, Melo, Enirtes Caetano Prates",Revista Brasileira de Saúde Ocupacional; 47(); -,Revista Brasileira de Saúde Ocupacional,"Inglês, Português",2022,S0303-76572022000100203,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0303-76572022000100203&tlng=pt,Estresse no trabalho e níveis de hemoglobina glicada: o papel da escolaridade. Dados da linha de base do Estudo Longitudinal de Saúde do Adulto (ELSA-Brasil),"Introdução:  as condições estressantes do trabalho estão associadas ao aumento dos níveis glicêmicos, mas pouco se conhece sobre o papel da escolaridade neste contexto.  Objetivos: analisar a associação entre o estresse psicossocial no trabalho e os níveis de hemoglobina glicada (HbA1c) e a influência da escolaridade como modificador de efeito.  Métodos:  estudo transversal com dados de 11.922 trabalhadores ativos da linha de base do Estudo Longitudinal de Saúde do Adulto (ELSA-Brasil). O estresse psicossocial no trabalho foi avaliado pelo modelo demanda-controle. Foram empregadas a regressão logística multinomial e interações multiplicativas.  Resultados:  em trabalhadoras do sexo feminino com baixa escolaridade, observou-se associação entre baixo uso de habilidades no trabalho (OR 1,56; IC95% 1,09-2,24) e HbA1c elevada. A baixa autonomia no trabalho foi relacionada à HbA1c limítrofe (OR 1,21; IC95% 1,01-1,45) e elevada (OR 1,73; IC95% 1,19-2,51). Entre trabalhadores do sexo masculino com baixa escolaridade, o trabalho de alto desgaste (OR 1,94; IC95% 1,18-3,21), o baixo uso de habilidades (OR 2,00; IC95% 1,41-2,83) e a baixa autonomia no trabalho (OR 1,58; IC95% 1,13-2,21) foram associados à HbA1c elevada.  Conclusão:  o estresse psicossocial no trabalho foi associado a níveis limítrofes e elevados de HbAlc para trabalhadores com baixa escolaridade de ambos os sexos. Assim, ações para modificar as relações de trabalho e prevenir doenças crônicas devem ser priorizadas.",hemoglobina A glicada; estresse ocupacional; escolaridade; estudos transversais; saúde do trabalhador,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S0303-76572022000100203&collection=scl&format=json
S0080-62342022000100440-scl,Effectiveness of an educational video in older adults’ perception about falling risks: a randomized clinical trial,"Sá, Guilherme Guarino de Moura, Santos, Ana Maria Ribeiro dos, Carvalho, Khelyane Mesquita de, Galindo Neto, Nelson Miguel, Gouveia, Márcia Teles de Oliveira, Andrade, Elaine Maria Leite Rangel",Revista da Escola de Enfermagem da USP; 56(); -,Revista da Escola de Enfermagem da USP,"Inglês, Português",2022,S0080-62342022000100440,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342022000100440&tlng=pt,Efetividade de vídeo educativo na percepção de idosos sobre riscos de queda: ensaio clínico randomizado,"Objetivo: avaliar a efetividade do uso de vídeo educativo, em comparação com orientações verbais de enfermagem no aumento da percepção de idosos sobre riscos de queda.  Método: ensaio clínico randomizado em cluster, com 138 idosos na comunidade, aleatorizados em grupo intervenção, que assistiu vídeo educativo, e grupo controle, que recebeu orientações verbais. A percepção dos riscos de queda foi avaliada pelo FRAQ-Brasil no pré-teste e após seguimento de 30 dias. Utilizou-se Teste t de Student para amostras dependentes, para comparação das médias intragrupo, e Teste t de Student, para amostras independentes, para comparação de médias intergrupos. O tamanho do efeito foi determinado pelo d de Cohen.  Resultados: na análise intragrupo, os grupos intervenção e controle tiveram aumento da percepção, com diferença estatisticamente significativa entre pré e pós-teste. Na análise intergrupo, o grupo controle apresentou maior aumento da percepção dos riscos de queda em relação ao grupo intervenção (p = 0,013), com d de Cohen de efeito pequeno.  Conclusáo: o uso do vídeo educativo e as orientações verbais aumentaram a percepção de idosos sobre riscos de queda, com melhores resultados no grupo controle. Contudo, o tamanho do efeito foi pequeno. RBR-8nfggd.",Idoso; Acidentes por Quedas; Educação em Saúde; Filme e Vídeo Educativo; Enfermagem Geriátrica; Ensaio Clínico,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S0080-62342022000100440&collection=scl&format=json
S1519-69842022000100151-scl,Food handlers: an important reservoir of protozoans and helminth parasites of public health importance,"Khan, W., Arshad, S., Khatoon, N., Khan, I., Ahmad, N., Kamal, M., UlHassan, H., Khan, N., Haq, A.Ul, Ilyas, M., Ullah, S., Ullah, I., Mahmoud, A. H., Mohammed, O. B.",Brazilian Journal of Biology; 82(); -,Brazilian Journal of Biology,Inglês,2022,S1519-69842022000100151,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842022000100151&tlng=pt,Manipuladores de alimentos: um importante reservatório de protozoários e helmintos parasitas de importância para a saúde pública,"Os manipuladores de alimentos desempenham um papel fundamental na transmissão de protozoários e helmintos parasitas patogenicamente importantes. Este estudo teve como objetivo avaliar a prevalência de protozoários patogênicos intestinais e helmintos parasitas entre manipuladores de alimentos na Universidade de Malakand, Lower Dir, Paquistão. Amostras de fezes foram coletadas de 642 manipuladores de alimentos (todos do sexo masculino) em um estudo transversal de janeiro a novembro de 2017. Técnicas de montagem úmida e métodos de concentração usando soluções de sal e formol-éter. Trezentos e oitenta e quatro casos (59,8%) foram encontrados infectados com mais um parasita. A maioria dos indivíduos foi encontrada infectada por helmintos (47,6%) em comparação com protozoários intestinais (0,93%). Setenta e dois casos (11,2%) dos casos apresentavam infecção mista com protozoários intestinais e helmintos parasitas. A ordem de prevalência de helmintos intestinais foi Ancylostoma duodenale (n = 258, 40,1%), seguido por Taeniasa ginata (n = 96, 14,9%) Ascaris lumbricoides (n = 54, 8,40%) e Trichuris trichura (n = 30, 4,60 %). Para protozoários intestinais, Entamoeba histolytica / dispar (n = 36, 5,64%) foi o único protozoário detectado. Monoparasitismo foi maior do que poliparasitismo. A renda familiar e o nível de escolaridade foram os fatores significativamente (P <0,05) associados na prevalência de parasitos. A pesquisa atual mostrou que os IPIs são principalmente os patógenos de origem alimentar, ainda um importante problema de saúde pública no Paquistão. Programas eficazes de controle da transferência de doenças parasitárias e seus fatores associados são recomendados.",patógenos de origem alimentar; zoonose; helmintíase transmitida pelo solo; gastroenterite; práticas sanitárias,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S1519-69842022000100151&collection=scl&format=json
S1519-69842022000100131-scl,Evaluation of vegetables grown in dry mountainous regions for soil transmitted helminths contamination,"Khan, W., Khatoon, N., Arshad, S., Mohammed, O. B., Ullah, S., Ullah, I., Romman, M., Parvez, R., Mahmoud, A. H.",Brazilian Journal of Biology; 82(); -,Brazilian Journal of Biology,Inglês,2022,S1519-69842022000100131,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842022000100131&tlng=pt,Avaliação de vegetais para contaminação por helmintos transmitida pelo solo em quatro distritos da divisão de Malakand: noroeste do Paquistão,"As infecções causadas por parasitas geo-helmínticos são chamados de geohelmintíases e são um dos problemas de saúde globais. Os vegetais comidos crus são a principal fonte de transmissão dos parasitas geo-helmínticos. O povo paquistanês acredita que comer vegetais crus é uma fonte significativa para obter vitaminas e minerais importantes. Com base na alta incidência de parasitas patogênicos e no cultivo de diferentes tipos de vegetais nas áreas de estudo, conduzimos este estudo para avaliar a contaminação por geo-helmintos de vegetais crus no noroeste de Khyber Pakhtunkhwa, Paquistão. Trata-se de um estudo descritivo composto por 1942 amostras de 25 tipos diversos de vegetais. As amostras foram examinadas em solução salina fisiológica utilizando métodos de sedimentação e centrifugação. Os achados foram analisados ​​pelo Graph-Pad versão 5. O valor de P menor que 0,05 (IC 95%) foi considerado significativo. Os resultados mostraram que 16,5% (n = 322) de todas as hortaliças estavam contaminadas com um ou mais tipos de parasitas geo-helmínticos. O alho foi a amostra mais contaminada (35%) e a couve-flor a menos (4%), respectivamente. Ascaris lumbricoides foi o geo-helmíntico mais comum encontrado, seguido por espécies de verme-anzol, enquanto Trichuris trichura foi o menos encontrado em todas as amostras de vegetais. Os vegetais folhosos foram altamente contaminados 25,3% do que os vegetais com partes de raiz 21,2% e frutados 9,09%. Mais da metade dos vegetais contaminados estavam contaminados com uma única espécie de geo-helmintos (P <0,05), enquanto menos da metade com vários tipos de contaminação com geo-helmintos. Noventa e duas amostras de vegetais estavam contaminadas com 2 espécies de parasitas (P <0,05) e 45 com 3 (P> 0,05) espécies de parasitas geo-helmínticos. O nível de escolaridade dos vendedores e os meios de exibição não foram significativamente associados, enquanto os tipos de vegetais usados ​​foram significativamente associados à prevalência de parasitas. Os resultados deste estudo fornecem evidências de que o consumo de vegetais crus tem um alto risco de adquirir infecções por geo-helmintos. Os autores acreditam que impedir que o ser humano entre na terra de hortaliças para defecação, evitar a irrigação de campos agrícolas via solo noturno e educar as pessoas sobre a lavagem e cozimento adequados de vegetais pode ser útil na redução de infecções parasitárias.",vegetais crus; geo-helmintos; helmintos de importância para a saúde pública; contaminação parasitária; saneamento deficiente,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S1519-69842022000100131&collection=scl&format=json
S0103-05822022000100506-scl,Use of new technologies and promotion of breastfeeding: integrative literature review,"Galvão, Dulce Maria Pereira Garcia, Silva, Ernestina Maria Batoca, Silva, Daniel Marques",Revista Paulista de Pediatria; 40(); -,Revista Paulista de Pediatria,"Inglês, Português",2022,S0103-05822022000100506,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822022000100506&tlng=pt,Uso das novas tecnologias e promoção da amamentação: revisão integrativa da literatura,"Objetivo: Identificar as redes sociais mais utilizadas e os conteúdos mais consumidos pelas mulheres que procuram apoio e esclarecimento sobre amamentação/aleitamento materno.  Fontes de dados: Revisão integrativa da literatura, nas bases de dados Psychology & Behavioral Sciences Collection, MEDLINE Complete, CINAHL Complete, MedicLatina, Academic Search Complete e Education Resources Information Center (ERIC). A busca foi realizada em abril de 2020. Os critérios de inclusão foram: publicações em português, inglês ou espanhol com vários descritores, tais como Breast-Feeding, Social Networking, Social Media, Breast-Feeding Promotion, no título e resumos, com a combinação dos operadores booleanos AND e OR, estudos originais de natureza primária, disponibilizados na íntegra e publicados entre 2015 e 2020.  Síntese dos dados: Dos 93 artigos inicialmente avaliados, dez compuseram a síntese descritiva. Foram envolvidos estudos dos Estados Unidos, Suécia, Nova Zelândia, Brasil, Austrália, Indonésia e Suiça. Observou-se que as mulheres utilizam uma variedade de redes sociais, estimuladas pelo fácil acesso à internet e ao seu conteúdo, mediante os mais diversos meios eletrônicos e muitas vezes em mais de um equipamento simultaneamente. A maioria das questões eram temas universalmente reconhecidos como alguns dos motivos mais comuns para a interrupção do aleitamento materno.  Conclusões: Os estudos analisados evidenciam que as mulheres procuram no Facebook, aplicativos, sites, vídeos on-line, podcasts e e-mail o esclarecimento das suas dúvidas em vez de o ambiente tradicional dos serviços de saúde. Realçamos a importância desses grupos de apoio na promoção da amamentação e a necessidade de os profissionais de saúde se introduzirem nas redes sociais para chegarem às mães.",Aleitamento materno; Rede social; Mídias sociais; Promoção da saúde; Pessoal de saúde,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S0103-05822022000100506&collection=scl&format=json
S0103-05822022000100415-scl,Congenital anomalies in Santa Catarina: case distribution and trends in 2010–2018,"Vanassi, Bruna Muraro, Parma, Gabriel Cremona, Magalhaes, Vivyane Santiago, Santos, Augusto César Cardoso dos, Iser, Betine Pinto Moehlecke",Revista Paulista de Pediatria; 40(); -,Revista Paulista de Pediatria,"Inglês, Português",2022,S0103-05822022000100415,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822022000100415&tlng=pt,Anomalias congênitas em Santa Catarina: distribuição e tendências no período de 2010–2018,"Objetivo: Avaliar a distribuição dos casos de anomalias congênitas no estado de Santa Catarina por macrorregião de saúde, determinar a frequência segundo fatores da mãe e do produto da gestação e estimar a mortalidade relacionada e a tendência no período de 2010–2018.  Métodos: Estudo ecológico de série temporal, com dados secundários sobre anomalias congênitas e variáveis sociodemográficas e de saúde de mães e recém-nascidos residentes em Santa Catarina, no período de 2010 a 2018. Para análise de tendência temporal, foi utilizada a regressão linear generalizada pelo método de Prais-Winsten com variância robusta.  Resultados: A prevalência média de anomalias congênitas no período foi de 8,9 casos a cada 1.000 nascidos vivos, sendo 9,4 casos a cada 1.000 em 2010 e 8,2 a cada 1.000 em 2018. A tendência manteve-se estável no período analisado. As principais malformações foram as osteomusculares, de quadril e de pés, com proporção ≥30%. Verificou-se prevalência maior de anomalias congênitas nas crianças de baixo peso, prematuras, de sexo masculino e Apgar≤7 e nos nascidos de cesariana, de mães de maior idade (≥40 anos) e menor escolaridade (menos de oito anos de estudo). A mortalidade infantil por malformações congênitas foi de 2,6 óbitos/1.000 nascidos vivos, representando 25,8% do total de óbitos infantis no período.  Conclusões: Houve estabilidade na frequência e na mortalidade associada às anomalias congênitas em Santa Catarina de 2010 a 2018. A ocorrência dessas condições foi associada aos nascidos de baixo peso, pré-termo e baixo escore de Apgar. A maior proporção de anomalias congênitas foi do sistema osteomuscular.",Anormalidades congênitas; Doenças genéticas inatas; Sistemas de informação em saúde; Estatísticas vitais; Estudos epidemiológicos,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S0103-05822022000100415&collection=scl&format=json
S0034-71672022000200170-scl,Adherence to antiretroviral therapy by adults living with HIV/aids: a cross-sectional study,"Miranda, Mariana de Morais Fortunato, Oliveira, Dayanne Rakelly de, Quirino, Glauberto da Silva, Oliveira, Célida Juliana de, Pereira, Maria Lúcia Duarte, Cavalcante, Edilma Gomes Rocha",Revista Brasileira de Enfermagem; 75(2); -,Revista Brasileira de Enfermagem,"Inglês, Português",2022,S0034-71672022000200170,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672022000200170&tlng=pt,Adesão à terapia antirretroviral de adultos vivendo com HIV/aids: um estudo transversal,"Objetivo: Verificar a associação entre a adesão ao tratamento antirretroviral de adultos com HIV/aids e os fatores sociodemográficos, apoio social e clínico.  Métodos: Estudo transversal, com abordagem quantitativa. Participaram 230 pacientes. Utilizaram-se questionários de caracterização sociodemográfica, apoio social, clínico e avaliação da adesão ao tratamento antirretroviral. Realizou-se estatística descritiva e inferencial.  Resultados: A adesão foi classificada como boa/adequada. Percebeu associação com o sexo, renda, emprego e nível de instrução. No apoio social: ter acesso ao serviço de saúde; comunicação com os profissionais de saúde; educação em saúde; receber apoio para desabafar/conversar; informação sobre HIV/aids; e companhia para o lazer. No perfil clínico: não deixar de tomar os medicamentos por ausência no serviço ou por alteração na prescrição médica.  Conclusão: A adesão foi classificada como boa/adequada e associada, especialmente, aos fatores de apoio social, os quais devem ser potencializados na prática clínica.",Terapia Antirretroviral de Alta Atividade; Adesão à Medicação; HIV; Síndrome de Imunodeficiência Adquirida; Apoio Social,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S0034-71672022000200170&collection=scl&format=json
S0034-71672022000200402-scl,Improvement of Educational Products Validation form in professional postgraduate programs,"Zihlmann, Karina Franco, Mazzaia, Maria Cristina",Revista Brasileira de Enfermagem; 75(2); -,Revista Brasileira de Enfermagem,"Inglês, Português",2022,S0034-71672022000200402,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672022000200402&tlng=pt,Aprimoramento da Ficha de Validação de Produtos Educacionais na pós-graduação profissional,"Produto Educacional e Produto Técnico-Tecnológico constituem-se como especificidade dos programas de pós-graduação na modalidade profissional, produção que deve ser cuidadosamente avaliada pelos programas e registrada em plataformas de instâncias avaliadoras. Em 2019, foi estruturado grupo de trabalho da área de ensino para criar Ficha de Validação desses produtos. Assim, este artigo objetiva apresentar uma proposta de aprimoramento desta Ficha de Validação dos Produtos Educacionais/Técnico-Tecnológicos, com base em reflexões tratadas em artigos científicos e eventos científicos da área, com foco na pertinência e necessidade desse tipo de avaliação de forma padronizada. Pretende-se colaborar com o aprimoramento dos processos e procedimentos avaliativos dos Produtos Educacionais/Técnico-Tecnológicos para necessária acurácia, representatividade e homogeneidade, que permitirá o real dimensionamento das contribuições desses produtos. Isso envolve não apenas formação de profissionais qualificados, mas também transformação de práticas do Sistema Único de Saúde, promovendo avanços na ciência e em seus campos de aplicação.",Programas de Pós-Graduação em Saúde; Avaliação da Pesquisa em Saúde; Pesquisa Científica e Desenvolvimento Tecnológico; Tecnologia Educacional; Estudos de Avaliação como Assunto,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S0034-71672022000200402&collection=scl&format=json
S2317-17822022000100310-scl,Quais fatores interferem no desempenho de pré-escolares no subteste de linguagem da Bayley-III?,"Lima, Antonio Marcos Oliveira de, Cáceres-Assenço, Ana Manhani",CoDAS; 34(1); -,CoDAS,"Inglês, Português",2022,S2317-17822022000100310,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-17822022000100310&tlng=pt,Quais fatores interferem no desempenho de pré-escolares no subteste de linguagem da Bayley-III?,"Objetivo verificar se o desempenho de pré-escolares nascidos prematuros e a termo no subteste de linguagem da Bayley-III difere e identificar se as variáveis idade gestacional, peso ao nascer, nível socioeconômico e escolaridade materna são determinantes no desfecho de desenvolvimento de linguagem.  Método estudo transversal descritivo caso controle em que 36 pré-escolares nascidos prematuros e 27 nascidos a termo foram avaliados em relação ao desenvolvimento de linguagem pelo subteste da Bayley III. Foram considerados pré-escolares entre 18 e 36 meses de idade cronológica; com ausência de síndromes ou alterações genéticas, sensoriais, neurológicas, auditivas ou visuais; e que não tinham realizado terapia fonoaudiológica previamente. Os testes de Mann-Whitney, Exato de Fisher e regressão logística binária foram utilizados para análise estatística.  Resultados o desempenho dos grupos não diferiu seja pela pontuação composta (p=0,701) ou pela classificação baseada no percentil (p=0,225). A idade gestacional, o peso ao nascimento e o nível socioeconômico não influenciaram no desfecho do desenvolvimento de linguagem. No entanto, a escolaridade materna foi significativa (p=0,014) no modelo de regressão logística binária, sugerindo que a mãe ter estudado até a educação básica aumenta a chance de ter um filho com desempenho abaixo do esperado no subteste de linguagem da Bayley III em 6,31 vezes.  Conclusão não houve diferença entre os grupos no subteste de linguagem da Bayley-III e apenas a escolaridade materna influenciou no desfecho do desenvolvimento de linguagem.",Pré-Escolares; Nascimento Prematuro; Testes de Linguagem; Desenvolvimento da Linguagem; Fatores de Risco,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S2317-17822022000100310&collection=scl&format=json
S0103-20032022000500216-scl,Análise da eficiência das unidades locais da Emater em Goiás: uma abordagem quantitativa,"Ramos, Érica Basílio Tavares, Ferreira, Marcelo Dias Paes, Oliveira, Guilherme Resende",Revista de Economia e Sociologia Rural; 60(spe); -,Revista de Economia e Sociologia Rural,Português,2022,S0103-20032022000500216,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032022000500216&tlng=pt,Análise da eficiência das unidades locais da Emater em Goiás: uma abordagem quantitativa,"Resumo: Este trabalho teve por objetivo analisar a eficiência técnica das unidades locais da Emater no estado de Goiás. A abordagem metodológica consiste em um procedimento de dois estágios. O primeiro estágio foi realizado pela Análise Envoltória de Dados (DEA). No segundo estágio, foram utilizadas a regressão Tobit e a Análise de Fronteira Estocástica (SFA) para avaliar as fontes de eficiência. Os resultados do primeiro estágio mostraram que o nível médio da eficiência técnica das unidades locais da Emater em Goiás foi de 0,4013, o que significa que o uso dos insumos poderia ser reduzido em 59,87%, mantendo-se constante a produção. Foi identificado também que a eficiência de escala média foi de 81,67%, o que significa dizer que questões relacionadas à escala reduziram a eficiência VRS em 18,33%, indicando que havia unidades locais atuando com retornos crescentes de escala e com retornos decrescentes de escala. Apenas 15 unidades locais foram eficientes para o modelo com retornos variáveis de escala. No segundo estágio, variáveis como distância da unidade municipal até Goiânia, dependência municipal, rebanho bovino, proporção de funcionários com nível superior e técnico, entre outras, apresentaram significância estatística para explicar a eficiência das unidades locais da Emater em Goiás.",extensão rural; políticas públicas; DEA,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S0103-20032022000500216&collection=scl&format=json
S0103-05822022000100510-scl,Effects of community health worker-based interventions on physical activity levels in children: a systematic review,"Guerra, Paulo Henrique, Silvestre, Rafael, Mello, Tiago Henrique Toldo de, Carvalho, Ana Luiza Babo Sedlacek, Costa, Filipe Ferreira da, Florindo, Alex Antonio",Revista Paulista de Pediatria; 40(); -,Revista Paulista de Pediatria,"Inglês, Português",2022,S0103-05822022000100510,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822022000100510&tlng=pt,Efeitos de intervenções conduzidas por agentes comunitários de saúde nos níveis de atividade física em crianças: revisão sistemática,"Objetivo:  Identificar as estratégias e os efeitos de intervenções conduzidas por agentes comunitários de saúde (ACS) nos níveis de atividade física (AF) em crianças e adolescentes.  Fontes de dados:  Em agosto de 2020, uma revisão sistemática, delineada de acordo com os itens da lista de verificação PRISMA, foi desenvolvida por meio de buscas em sete bases de dados eletrônicas e em listas de referências. Foram procurados estudos originais, sem restrição quanto ao ano de sua publicação, escritos em espanhol, inglês e português, que desenvolveram intervenções implementadas por ACS envolvendo conteúdos teóricos e/ou práticas de AF com foco em crianças e/ou adolescentes na faixa entre os 3 e os 19 anos de idade.  Síntese dos dados:  Dos 2.321 estudos inicialmente avaliados, foram incluídos oito, direcionados a amostras com características mais específicas (clínicas, étnicas e/ou socioeconômicas). Em todos os estudos, ACS receberam treinamento prévio para a condução de atividades educativas. Em três ensaios não controlados foram observados resultados positivos envolvendo indicadores de AF moderadas, vigorosas e redução da inatividade física. Complementarmente, dois resultados positivos foram encontrados na redução do comportamento sedentário.  Conclusões:  Mesmo que a maior parte das intervenções incluídas não tenha apresentado efeitos significativos no aumento dos níveis de AF, a evidência disponível reforça o papel dos ACS como uma importante estratégia de diálogo entre os serviços de saúde e as comunidades mais vulneráveis e sugere maior articulação desses profissionais nas ações desenvolvidas no contexto escolar.",Atividade física; Agentes comunitários de saúde; Criança; Adolescente; Revisão sistemática,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S0103-05822022000100510&collection=scl&format=json
S0034-71672022001100204-scl,Effect of educational video on newborn care for the knowledge of pregnant and postpartum women and their families,"Sousa, Leilane Barbosa de, Braga, Hévila Ferreira Gomes Medeiros, Alencastro, Aynoan de Sousa Amaro, Silva, Maria Jocelane Nascimento da, Oliveira, Brena Shellem Bessa de, Santos, Lydia Vieira Freitas dos, Melo, Emanuella Silva Joventino",Revista Brasileira de Enfermagem; 75(); -,Revista Brasileira de Enfermagem,"Inglês, Português",2022,S0034-71672022001100204,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672022001100204&tlng=pt,"Efeito de vídeo educativo sobre cuidados ao recém-nascido no conhecimento de gestantes, puérperas e familiares","Objetivos: avaliar o efeito de vídeo educativo sobre cuidados ao recém-nascido para o aumento do conhecimento de gestantes, puérperas e familiares.  Métodos: estudo quase experimental, com avaliação pré-intervenção e pós-intervenção com grupo único. Participaram 58 gestantes, puérperas e familiares atendidos em Unidades Básicas de Saúde e hospital no Ceará, Brasil. Para a análise, utilizaram-se os testes de McNemar e binomial.  Resultados: após a intervenção, houve aumento na frequência de acertos, passando de 70,82% para 92,97%. A maioria das questões apresentou aumento significativo (p < 0,05) de acertos, com destaque para aspectos sobre: posição para dormir, secagem das roupas, livre demanda do aleitamento materno e o que deve ser evitado (como acessórios no local de dormir e talco na troca de fraldas).  Conclusões: o vídeo educativo se mostrou eficaz na aquisição de conhecimentos pelos participantes nos cuidados aos recém-nascidos e pode auxiliar nas atividades de educação em saúde realizadas pelos enfermeiros.",Recém-Nascido; Conhecimento; Enfermagem; Educação em Saúde; Saúde da Criança,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S0034-71672022001100204&collection=scl&format=json
S1519-69842022000100265-scl,Parasitic contamination of fresh vegetables sold in open markets: a public health threat,"Khan, W., Rafiq, N., Nawaz, M. A., Kabir, M., Farooqi, Z. Ur R., Romman, M., Parvez, R., Alfarraj, S., Noor, A., Ujjan, A. A.",Brazilian Journal of Biology; 82(); -,Brazilian Journal of Biology,Inglês,2022,S1519-69842022000100265,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842022000100265&tlng=pt,Contaminação parasítica de vegetais frescos vendidos em mercados abertos: uma ameaça para a saúde pública,"Os vegetais crus são a principal fonte de transmissão de formas infecciosas de parasitas internos patogênicos entre os seres humanos. Esta pesquisa foi realizada de abril a outubro de 2017 para avaliar a contaminação parasitária de vegetais vendidos nos principais mercados de vegetais nos distritos de Lower Dir e Peshawar, Paquistão. Oitocentos exemplares de diferentes vegetais foram adquiridos e embebidos em solução salina fisiológica, agitados em agitador mecânico por 20 minutos e processados ​​pelo método de concentração por sedimentação. Os resultados revelaram que apenas 19,7% (n = 158/800) das hortaliças estavam contaminadas com uma ou várias espécies de parasitas. Ascaris lumbricoides (o verme redondo grande) 12,3% (n = 99/800) foi o patógeno mais comumente detectado e Taenia saginata (a tênia da carne) 1,62% (n = 13/800) foi o menos freqüentemente detectado. Curiosamente, valor de p significativo (p> 0,05 em IC de 95%) entre o número de examinados e contaminados para todas as variáveis ​​estudadas incluindo escolaridade dos vendedores, localização dos mercados, tipo de vegetais, meios de exposição, lavado antes da exposição, fonte de lavagem de água e tipo de mercado. Os resultados deste estudo evidenciaram que o consumo de vegetais crus possui grande risco de contrair infecções parasitárias nos distritos de Lower Dir e Peshawar, no Paquistão. Instruir os vendedores e o público sobre a transferência de doenças parasitárias e sua higiene pode reduzir a taxa de infecção de parasitas de origem humana.",contaminação de vegetais; parasitas intestinais; importância para a saúde pública; helmintos transmitidos pelo solo; vegetais crus,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S1519-69842022000100265&collection=scl&format=json
